e,t,price,sampled prices,conv rates,expected revenues,budgets,real clicks,real buys,real_revenue
9,44,280.0,"[100.0, 280.0, 100.0]",0.38887066913186596,[1071163.32087246 1450634.69176493   39792.68554325],"[22, 58, 10]","[1665, 11765, 727]","[409, 4559, 100]",1419040.0
9,45,280.0,"[220.0, 280.0, 100.0]",0.3879858911816248,[ 950275.37652114 1465241.95652848  121752.46926393],"[22, 58, 10]","[1700, 12049, 143]","[398, 4579, 18]",1398600.0
9,46,280.0,"[220.0, 280.0, 100.0]",0.3871577220756323,[ 888428.84216049 1460510.29601279  669253.8583182 ],"[22, 58, 10]","[1764, 11878, 735]","[440, 4544, 92]",1421280.0
9,47,280.0,"[220.0, 280.0, 100.0]",0.386235863638903,[ 928674.44406852 1452109.98646115  664219.38158644],"[20, 58, 12]","[1326, 12159, 362]","[338, 4688, 44]",1419600.0
9,48,280.0,"[220.0, 280.0, 160.0]",0.38626439347996433,[ 989197.12883962 1446026.20212289  628289.66103833],"[20, 58, 12]","[1338, 11962, 230]","[319, 4658, 26]",1400840.0
9,49,280.0,"[100.0, 280.0, 100.0]",0.38822704111279427,[ 609009.95005033 1456491.91978374  440710.37807197],"[22, 58, 10]","[1930, 12140, 321]","[470, 4647, 47]",1445920.0
10,0,340.0,"[340.0, 400.0, 280.0]",0.6882829377091201,[-25361.18847334 -30351.86813734 -29899.91503294],"[10, 12, 12]","[446, 561, 593]","[49, 131, 32]",72080.0
10,1,400.0,"[400.0, 400.0, 400.0]",0.7448118364309186,[ 13486.53930047 832293.96078103 715223.90039385],"[10, 32, 48]","[572, 4526, 5846]","[18, 461, 68]",218800.0
10,2,220.0,"[220.0, 280.0, 100.0]",0.6474182191530189,[2229114.88295228 1347469.37661311 1004141.33661849],"[16, 30, 22]","[696, 3606, 1330]","[250, 1560, 315]",467500.0
10,3,220.0,"[160.0, 220.0, 280.0]",0.4387839385184115,[  33710.58024072 1007452.6138166   729184.51433788],"[12, 28, 46]","[313, 3221, 5074]","[124, 1369, 1184]",588940.0
10,4,280.0,"[280.0, 280.0, 280.0]",0.703871377132144,[2216864.85071675 1393162.28712468 1410229.44378344],"[16, 42, 32]","[1157, 6970, 3032]","[272, 2677, 388]",934360.0
10,5,160.0,"[220.0, 280.0, 160.0]",0.9251577865811954,[ 860967.884305   1255709.72133436 1712238.35661514],"[10, 44, 36]","[445, 7756, 3681]","[155, 3140, 1093]",702080.0
10,6,280.0,"[220.0, 280.0, 220.0]",0.3820059546560472,[ 976914.7980515  1337146.20846209  583892.18604217],"[18, 58, 14]","[1023, 12523, 621]","[212, 4879, 86]",1449560.0
10,7,280.0,"[220.0, 280.0, 220.0]",0.3893534093077584,[1179675.51742297 1485472.40619138  633081.45579326],"[12, 58, 20]","[385, 12204, 1638]","[111, 4763, 226]",1428000.0
10,8,280.0,"[220.0, 280.0, 160.0]",0.38714282382112675,[1111313.49503966 1518152.36637564  622960.09573331],"[10, 58, 22]","[629, 11916, 1700]","[157, 4657, 224]",1410640.0
10,9,280.0,"[220.0, 280.0, 100.0]",0.386086906705549,[1081333.89757514 1465783.62847134  957992.85114009],"[18, 58, 14]","[1470, 12516, 936]","[359, 4849, 129]",1494360.0
10,10,280.0,"[100.0, 280.0, 220.0]",0.38666231792654226,[ 162985.98705099 1456209.07587811  661971.68337387],"[10, 58, 22]","[520, 11933, 1435]","[126, 4569, 208]",1372840.0
10,11,280.0,"[100.0, 280.0, 220.0]",0.3878291317426667,[ 157849.57303752 1477648.46334421  636225.73921276],"[10, 56, 24]","[140, 11802, 1631]","[41, 4634, 227]",1372560.0
10,12,280.0,"[220.0, 280.0, 220.0]",0.3881299362262453,[1059785.22629225 1479116.4964986   643364.4570662 ],"[18, 58, 14]","[1358, 12295, 825]","[316, 4664, 123]",1428840.0
10,13,280.0,"[220.0, 280.0, 220.0]",0.38576124250776134,[1116145.47430528 1487392.19802215  652537.58704783],"[10, 58, 22]","[356, 12422, 1119]","[83, 4775, 147]",1401400.0
10,14,280.0,"[100.0, 280.0, 220.0]",0.38782743012512355,[1287153.28178517 1450340.21629291  659501.79812061],"[18, 58, 14]","[1392, 11815, 1175]","[344, 4600, 136]",1422400.0
10,15,280.0,"[220.0, 280.0, 220.0]",0.38643221672169165,[1143202.35326807 1465718.27779836  657486.55867672],"[22, 58, 10]","[2145, 12079, 221]","[526, 4677, 33]",1466080.0
10,16,280.0,"[220.0, 280.0, 220.0]",0.3862664816752299,[1134421.32498016 1490989.85815145  663231.24569978],"[22, 58, 10]","[1796, 12457, 99]","[408, 4758, 7]",1448440.0
10,17,280.0,"[220.0, 280.0, 220.0]",0.3873150165152346,[1050566.87520177 1527515.2110771   667470.94559013],"[20, 58, 12]","[1816, 12432, 633]","[453, 4808, 87]",1497440.0
10,18,280.0,"[220.0, 280.0, 220.0]",0.3880115167005971,[1152848.13308926 1488060.17981206  662988.79637596],"[22, 58, 10]","[1993, 12093, 225]","[443, 4676, 33]",1442560.0
10,19,280.0,"[220.0, 280.0, 220.0]",0.38565632325046223,[1167934.40304039 1496651.93691042  660641.29581491],"[22, 58, 10]","[1804, 12277, 154]","[449, 4756, 19]",1462720.0
10,20,280.0,"[220.0, 280.0, 100.0]",0.3856273282492087,[1150173.80646876 1471055.52081096  -27407.03453579],"[18, 58, 14]","[1289, 12146, 997]","[318, 4689, 144]",1442280.0
10,21,280.0,"[220.0, 280.0, 220.0]",0.38762060380585217,[1142522.63857196 1473995.41714899  667821.08080889],"[22, 58, 10]","[1650, 11878, 537]","[396, 4622, 90]",1430240.0
10,22,280.0,"[220.0, 280.0, 220.0]",0.3855059722420357,[1102350.10729356 1489144.28893405  634805.22240274],"[22, 58, 10]","[2033, 12287, 301]","[506, 4772, 28]",1485680.0
10,23,280.0,"[220.0, 280.0, 100.0]",0.3873639872068585,[1140354.07384205 1490730.55418796  644239.02706592],"[20, 58, 12]","[1586, 12193, 545]","[404, 4759, 80]",1468040.0
10,24,280.0,"[220.0, 280.0, 100.0]",0.3858682066838121,[1142820.43987329 1485730.11156349 1061703.05972189],"[22, 58, 10]","[1877, 12325, 439]","[473, 4768, 64]",1485400.0
10,25,280.0,"[220.0, 280.0, 220.0]",0.3880442103569673,[1047022.71885966 1475903.56222506  646554.3807074 ],"[18, 58, 14]","[1050, 12449, 796]","[241, 4832, 108]",1450680.0
10,26,280.0,"[220.0, 280.0, 100.0]",0.38556876012604496,[1040978.85935071 1479911.98051771  -29413.25567881],"[20, 58, 12]","[1504, 12066, 201]","[384, 4694, 27]",1429400.0
10,27,280.0,"[100.0, 280.0, 220.0]",0.38701455460856116,[ 221560.01040982 1481915.88314618  670377.484986  ],"[20, 58, 12]","[1620, 12355, 369]","[388, 4794, 60]",1467760.0
10,28,280.0,"[220.0, 280.0, 100.0]",0.38717334757180016,[1091098.39987888 1467048.04057013   31268.51696548],"[20, 58, 12]","[1370, 12241, 1027]","[323, 4658, 153]",1437520.0
10,29,280.0,"[100.0, 280.0, 100.0]",0.3865732717947972,[ 307047.75052221 1464480.2984697   907644.07700993],"[24, 56, 10]","[2053, 11434, 375]","[493, 4406, 50]",1385720.0
10,30,280.0,"[220.0, 280.0, 220.0]",0.38613327659942165,[1051907.01562404 1489777.83826361  637939.71609737],"[22, 58, 10]","[1943, 11771, 81]","[485, 4561, 6]",1414560.0
10,31,280.0,"[220.0, 280.0, 100.0]",0.3864808569994395,[ 996452.24028564 1464532.67268538 1048169.65913358],"[22, 58, 10]","[1447, 12309, 710]","[343, 4700, 91]",1437520.0
10,32,280.0,"[220.0, 280.0, 220.0]",0.3863244889216237,[1087849.69396983 1471914.96675637  640030.72216635],"[22, 58, 10]","[1574, 12065, 109]","[372, 4623, 16]",1403080.0
10,33,280.0,"[220.0, 280.0, 220.0]",0.3852077667534803,[1062051.46838569 1461581.0707408   650374.25101629],"[22, 58, 10]","[1324, 11933, 356]","[308, 4598, 44]",1386000.0
10,34,280.0,"[220.0, 280.0, 100.0]",0.38680688692456894,[1088919.19780819 1483590.53949286  110656.75730837],"[22, 58, 10]","[1677, 12282, 72]","[421, 4823, 9]",1470840.0
10,35,280.0,"[220.0, 280.0, 100.0]",0.38772377737380587,[1082891.01222808 1474162.80544251  158602.68692717],"[22, 58, 10]","[1456, 12264, 765]","[382, 4731, 107]",1461600.0
10,36,280.0,"[100.0, 280.0, 100.0]",0.3858600595209552,[ 682596.48051131 1452677.09271912  972273.28273689],"[20, 58, 12]","[1412, 12129, 517]","[369, 4699, 70]",1438640.0
10,37,280.0,"[220.0, 280.0, 100.0]",0.38751502817921035,[1103471.77204852 1455259.15572775  446707.39561608],"[22, 58, 10]","[1422, 12486, 490]","[345, 4784, 80]",1458520.0
10,38,280.0,"[220.0, 280.0, 100.0]",0.3849137122213047,[1136504.88455422 1468423.49045     587837.13672401],"[22, 58, 10]","[1905, 12281, 123]","[452, 4741, 14]",1457960.0
10,39,280.0,"[220.0, 280.0, 220.0]",0.38661644161038644,[1098768.90690532 1470723.52934413  670736.59361568],"[22, 58, 10]","[1680, 12003, 346]","[395, 4686, 45]",1435280.0
10,40,280.0,"[100.0, 280.0, 100.0]",0.3878467639116825,[ 936991.51972645 1471272.78314157  366198.87173754],"[10, 58, 22]","[613, 12119, 1612]","[136, 4665, 198]",1399720.0
10,41,280.0,"[100.0, 280.0, 220.0]",0.38604041327338795,[ 392848.97600773 1464671.51110068  679226.30047989],"[22, 58, 10]","[2143, 11993, 387]","[497, 4513, 61]",1419880.0
10,42,280.0,"[220.0, 280.0, 100.0]",0.38598867990331964,[1068464.55077103 1456414.81854651  149908.25992601],"[20, 58, 12]","[1715, 12517, 658]","[420, 4841, 98]",1500520.0
10,43,280.0,"[220.0, 280.0, 100.0]",0.3870579189306963,[1186617.76682719 1459824.21229782   48414.77084599],"[22, 58, 10]","[1912, 11868, 845]","[436, 4501, 115]",1414560.0
10,44,280.0,"[220.0, 280.0, 100.0]",0.38714723812555635,[1081125.85228865 1479094.1068503  1218436.59744117],"[22, 58, 10]","[1890, 12541, 138]","[426, 4802, 23]",1470280.0
10,45,280.0,"[220.0, 280.0, 100.0]",0.3858953720026404,[1102315.57467515 1470473.95820881 1351306.48959027],"[20, 58, 12]","[1374, 12149, 761]","[300, 4757, 102]",1444520.0
10,46,280.0,"[220.0, 280.0, 100.0]",0.38631981917926683,[1001778.52555489 1462503.28161013  646822.21348866],"[22, 58, 10]","[1518, 12000, 371]","[377, 4691, 51]",1433320.0
10,47,280.0,"[220.0, 280.0, 220.0]",0.38781310752039616,[1126096.36800431 1480861.04577954  636576.82526476],"[22, 58, 10]","[1906, 12303, 612]","[470, 4716, 92]",1477840.0
10,48,280.0,"[220.0, 280.0, 100.0]",0.3863353517689402,[1147763.3026062  1468548.88718544  -25197.27157512],"[20, 58, 12]","[1495, 11908, 408]","[366, 4662, 55]",1423240.0
10,49,280.0,"[220.0, 280.0, 220.0]",0.38666488067680266,[1060301.33798922 1468878.30778946  659984.02686428],"[20, 58, 12]","[1219, 12446, 717]","[290, 4820, 92]",1456560.0
11,0,400.0,"[400.0, 220.0, 340.0]",0.9459562629806842,[-23595.16930423 -29446.36128113 -27633.11478359],"[10, 14, 10]","[301, 903, 193]","[15, 91, 2]",43200.0
11,1,340.0,"[340.0, 220.0, 280.0]",0.990964529183781,[923475.42482844 331462.68930025 626767.66855228],"[26, 32, 24]","[2708, 4328, 1986]","[273, 1023, 100]",474640.0
11,2,280.0,"[280.0, 220.0, 280.0]",0.714802073087983,[2202271.10969151 1092261.99201776 2451782.19344645],"[14, 10, 22]","[695, 480, 1744]","[165, 193, 248]",169680.0
11,3,220.0,"[220.0, 220.0, 220.0]",0.6267618486232853,[ 312768.52027367  259040.0651059  1352993.78463429],"[26, 34, 26]","[2500, 4764, 2078]","[924, 2070, 495]",767580.0
11,4,160.0,"[160.0, 160.0, 100.0]",0.6898366161292679,[ 658082.61146573 1072553.68459125  890535.67999129],"[26, 38, 26]","[2385, 5552, 2164]","[859, 2264, 595]",594880.0
11,5,280.0,"[220.0, 280.0, 100.0]",0.42142442500855015,[ 902260.73948432 1349569.60336695  558969.21342787],"[22, 58, 10]","[2028, 12349, 197]","[494, 4733, 24]",1470280.0
11,6,280.0,"[100.0, 280.0, 100.0]",0.37489588245965133,[ 902671.95428649 1548945.47678259   78245.26517948],"[22, 58, 10]","[1691, 12348, 341]","[417, 4744, 52]",1459640.0
11,7,280.0,"[220.0, 280.0, 220.0]",0.38418933533419675,[1069229.06626711 1457299.02843926  735772.61073924],"[14, 58, 16]","[715, 11907, 1018]","[176, 4541, 139]",1359680.0
11,8,280.0,"[220.0, 280.0, 220.0]",0.37891821592180086,[1046855.54833604 1446881.4820005   674551.25258148],"[24, 56, 10]","[2029, 11726, 171]","[483, 4529, 18]",1408400.0
11,9,280.0,"[220.0, 280.0, 220.0]",0.3795973333356491,[1071844.00199118 1448147.82352848  627336.66774723],"[10, 58, 22]","[622, 12205, 1385]","[137, 4687, 188]",1403360.0
11,10,280.0,"[220.0, 280.0, 220.0]",0.38529233151704256,[1029070.46355346 1477250.56187004  668121.3715227 ],"[24, 56, 10]","[2268, 11539, 370]","[541, 4459, 53]",1414840.0
11,11,280.0,"[220.0, 280.0, 220.0]",0.38463191405389074,[1150524.89531017 1448318.91774619  712075.75958367],"[20, 58, 12]","[1510, 12496, 246]","[390, 4868, 34]",1481760.0
11,12,280.0,"[220.0, 280.0, 220.0]",0.38585981845212025,[1081886.03816995 1454714.49846045  676000.86874406],"[22, 58, 10]","[1849, 12458, 353]","[428, 4853, 39]",1489600.0
11,13,280.0,"[220.0, 280.0, 220.0]",0.38422970298824877,[1054432.68465544 1492204.6236912   712160.2363759 ],"[10, 58, 22]","[36, 12210, 1445]","[9, 4683, 204]",1370880.0
11,14,280.0,"[220.0, 280.0, 220.0]",0.38689923714160934,[1108111.28470033 1502611.48943433  640756.12034282],"[14, 58, 18]","[947, 12522, 1008]","[245, 4814, 122]",1450680.0
11,15,280.0,"[220.0, 280.0, 220.0]",0.38549088747540405,[1051601.5203787  1478198.02089758  659388.11666993],"[20, 58, 12]","[1417, 11797, 877]","[322, 4608, 107]",1410360.0
11,16,280.0,"[220.0, 280.0, 220.0]",0.38517125008662445,[1081411.86169484 1478189.53303367  656515.85778899],"[10, 58, 22]","[624, 12106, 1467]","[131, 4760, 192]",1423240.0
11,17,280.0,"[220.0, 280.0, 100.0]",0.38768319939044266,[1095043.31478941 1496735.78616129  232546.35091684],"[12, 58, 20]","[388, 12200, 1317]","[87, 4736, 197]",1405600.0
11,18,280.0,"[100.0, 280.0, 100.0]",0.38665366429071923,[ -27259.03314437 1497039.83072669  819418.89236178],"[22, 58, 10]","[1899, 11817, 357]","[504, 4493, 61]",1416240.0
11,19,280.0,"[220.0, 280.0, 220.0]",0.38677575211153775,[1092474.64998833 1456273.25245834  669905.02950058],"[12, 58, 20]","[678, 12231, 1678]","[164, 4757, 228]",1441720.0
11,20,280.0,"[220.0, 280.0, 100.0]",0.3855017718814791,[1090090.23093435 1477445.08413501  254557.52418977],"[20, 58, 12]","[1070, 11733, 434]","[249, 4517, 61]",1351560.0
11,21,280.0,"[220.0, 280.0, 100.0]",0.38534035683374646,[1061448.33315837 1454319.02767405 1005944.92872128],"[22, 58, 10]","[1761, 12670, 324]","[400, 4935, 40]",1505000.0
11,22,280.0,"[220.0, 280.0, 220.0]",0.3867325368434902,[1083134.36388184 1479371.71493434  653808.03630695],"[22, 58, 10]","[1760, 12091, 1]","[440, 4734, 0]",1448720.0
11,23,280.0,"[220.0, 280.0, 100.0]",0.38710474222254826,[1149105.15910967 1443922.04401793  518532.6210744 ],"[22, 58, 10]","[1419, 12231, 207]","[344, 4734, 26]",1429120.0
11,24,280.0,"[220.0, 280.0, 100.0]",0.38702789416841443,[1025565.44652604 1472608.33137368  528951.89715297],"[22, 58, 10]","[2002, 11841, 281]","[461, 4665, 30]",1443680.0
11,25,280.0,"[100.0, 280.0, 220.0]",0.3865973443281557,[1315549.88351984 1478958.68008827  641778.97530296],"[22, 58, 10]","[1897, 12319, 72]","[444, 4691, 8]",1440040.0
11,26,280.0,"[220.0, 280.0, 100.0]",0.38828814558854624,[1108946.19524933 1463234.0939099   247334.99560313],"[12, 58, 20]","[558, 12078, 1419]","[133, 4627, 204]",1389920.0
11,27,280.0,"[220.0, 280.0, 220.0]",0.3880139699915611,[1069112.57598878 1467391.0983586   629997.69785947],"[10, 58, 20]","[576, 12372, 1174]","[155, 4696, 167]",1405040.0
11,28,280.0,"[220.0, 280.0, 100.0]",0.38582322627306287,[1059411.87698354 1455397.15705139 1340180.60350065],"[14, 58, 18]","[672, 12269, 960]","[157, 4654, 140]",1386280.0
11,29,280.0,"[220.0, 280.0, 220.0]",0.38771510707726903,[1052307.07173171 1458540.31643196  656349.96119555],"[10, 58, 22]","[349, 12133, 1286]","[80, 4649, 174]",1372840.0
11,30,280.0,"[100.0, 280.0, 220.0]",0.38609757885939766,[1157716.26580128 1453027.6926656   678661.52643242],"[22, 58, 10]","[1523, 12047, 232]","[389, 4690, 28]",1429960.0
11,31,280.0,"[100.0, 280.0, 100.0]",0.3857136507844653,[ -20798.59655167 1465927.84675943  329540.05339492],"[10, 58, 22]","[809, 12124, 1382]","[194, 4682, 197]",1420440.0
11,32,280.0,"[220.0, 280.0, 220.0]",0.38701725806188064,[1143296.07719289 1456876.51855751  665024.32584386],"[22, 58, 10]","[1738, 12237, 719]","[430, 4841, 89]",1500800.0
11,33,280.0,"[220.0, 280.0, 220.0]",0.3861122801379848,[1039149.98875626 1463434.01903077  615426.32609529],"[10, 58, 22]","[249, 11746, 1690]","[63, 4435, 222]",1321600.0
11,34,280.0,"[220.0, 280.0, 220.0]",0.38558226694194164,[1107637.18162225 1461689.99764213  670568.46313504],"[22, 58, 10]","[1727, 12286, 308]","[430, 4662, 34]",1435280.0
11,35,280.0,"[220.0, 280.0, 100.0]",0.38460750666956767,[1088717.22054403 1457112.39765292  -25121.49152761],"[10, 58, 22]","[380, 12022, 1664]","[88, 4634, 205]",1379560.0
11,36,280.0,"[220.0, 280.0, 220.0]",0.385865287264286,[1088446.38149077 1462966.62215634  642123.0701382 ],"[22, 58, 10]","[1649, 12355, 68]","[374, 4685, 4]",1417640.0
11,37,280.0,"[220.0, 280.0, 100.0]",0.3861094694263984,[1033814.66357005 1466171.35323246  -25529.90050123],"[10, 58, 22]","[426, 12074, 1282]","[112, 4658, 157]",1379560.0
11,38,280.0,"[220.0, 280.0, 220.0]",0.3853127391777633,[1068783.53363068 1446796.39553309  644895.59426416],"[22, 58, 10]","[1847, 12582, 82]","[456, 4874, 9]",1494920.0
11,39,280.0,"[220.0, 280.0, 220.0]",0.38599599658760403,[1062307.55845307 1448684.87796973  668799.45414615],"[10, 58, 22]","[316, 12209, 1626]","[88, 4608, 232]",1379840.0
11,40,280.0,"[220.0, 280.0, 100.0]",0.3836498355709083,[1069344.02826296 1451724.35700103  315013.92061089],"[22, 58, 10]","[1345, 12467, 557]","[360, 4948, 80]",1508640.0
11,41,280.0,"[220.0, 280.0, 220.0]",0.38582643386420734,[1124773.1635064  1469140.51100466  650982.0917096 ],"[10, 58, 22]","[387, 12512, 1581]","[90, 4832, 217]",1438920.0
11,42,280.0,"[100.0, 280.0, 220.0]",0.3856841253557485,[1225199.3850514  1448628.31105667  652523.05693661],"[22, 58, 10]","[1608, 12354, 408]","[414, 4707, 63]",1451520.0
11,43,280.0,"[220.0, 280.0, 220.0]",0.38545839246036434,[1100283.39306308 1438611.8323824   650200.31717863],"[10, 58, 22]","[382, 12205, 2010]","[100, 4594, 310]",1401120.0
11,44,280.0,"[220.0, 280.0, 220.0]",0.3851603801844848,[1079794.59543046 1451757.3611531   706803.04528964],"[10, 58, 22]","[501, 12286, 1500]","[113, 4757, 209]",1422120.0
11,45,280.0,"[220.0, 280.0, 220.0]",0.38562264968941323,[1133846.01219864 1450745.6640102   687040.66543938],"[10, 58, 22]","[381, 12307, 1657]","[92, 4709, 238]",1410920.0
11,46,280.0,"[220.0, 280.0, 220.0]",0.3854899060887745,[1052753.93075094 1436070.2406458   677171.79027538],"[22, 58, 10]","[1690, 11899, 554]","[397, 4610, 68]",1421000.0
11,47,280.0,"[220.0, 280.0, 100.0]",0.3862619673121897,[1046055.73775687 1458991.88107168  408012.54951838],"[10, 58, 22]","[211, 12103, 1777]","[64, 4690, 237]",1397480.0
11,48,280.0,"[220.0, 280.0, 220.0]",0.38620269059249807,[1098260.7623551  1464533.26641425  683901.01489162],"[10, 58, 22]","[288, 12130, 1613]","[80, 4648, 212]",1383200.0
11,49,280.0,"[220.0, 280.0, 220.0]",0.38566422217358104,[1066263.08559589 1458513.43836851  695185.65465874],"[12, 58, 20]","[792, 12331, 1534]","[202, 4768, 216]",1452080.0
12,0,220.0,"[220.0, 220.0, 400.0]",0.8044357574602056,[-31412.9314947  -21774.8183586  -30713.77003643],"[10, 10, 10]","[308, 522, 797]","[110, 210, 193]",112860.0
12,1,340.0,"[340.0, 400.0, 340.0]",0.882972787395914,[686789.77936741 -18194.46394489 228316.0217351 ],"[30, 10, 36]","[3539, 501, 3808]","[424, 115, 205]",252960.0
12,2,400.0,"[220.0, 280.0, 400.0]",0.509909834438508,[ 556849.85209382  855235.67208346 1807549.70079616],"[34, 26, 16]","[4012, 2940, 727]","[101, 277, 7]",154000.0
12,3,280.0,"[220.0, 160.0, 280.0]",0.8160534326393692,[ 924438.32728705  883084.95878979 2570013.7222159 ],"[28, 30, 32]","[2897, 3654, 3245]","[670, 1424, 437]",708680.0
12,4,160.0,"[220.0, 280.0, 160.0]",0.9186265740392954,[ 711621.51563831 1180801.7470674  1474280.54106159],"[36, 42, 10]","[4541, 6495, 569]","[1638, 2568, 174]",700800.0
12,5,280.0,"[220.0, 280.0, 100.0]",0.3896157334181469,[ 941792.18576647 1289061.21265927  215768.54101026],"[26, 54, 10]","[2895, 10691, 314]","[740, 4204, 45]",1396920.0
12,6,280.0,"[220.0, 280.0, 160.0]",0.3940102604800643,[1007504.26563838 1478297.20470254  609976.98743548],"[24, 56, 10]","[2110, 11172, 634]","[548, 4333, 74]",1387400.0
12,7,280.0,"[280.0, 280.0, 220.0]",0.3862209984247608,[ 900633.62499782 1523364.62548184  645257.66105815],"[22, 58, 10]","[1506, 12134, 643]","[350, 4752, 86]",1452640.0
12,8,280.0,"[220.0, 280.0, 100.0]",0.3897381581110649,[1076321.21958071 1435936.47034095  861481.48155109],"[22, 58, 10]","[1373, 12016, 393]","[325, 4632, 50]",1401960.0
12,9,280.0,"[220.0, 280.0, 100.0]",0.39390583458358003,[1173807.87479432 1472933.16674463  808637.58453798],"[14, 58, 18]","[640, 12408, 1172]","[152, 4817, 148]",1432760.0
12,10,280.0,"[220.0, 280.0, 100.0]",0.3895981891938295,[1004365.64997436 1500260.59538577 1363362.03481054],"[10, 58, 18]","[142, 12306, 1102]","[37, 4699, 159]",1370600.0
12,11,280.0,"[220.0, 280.0, 100.0]",0.387560652747922,[1075731.76313156 1502902.53080529  933143.21358111],"[22, 58, 10]","[2071, 12397, 273]","[525, 4703, 33]",1473080.0
12,12,280.0,"[220.0, 280.0, 100.0]",0.38526864713731956,[1116161.91938213 1448802.33228948 1367080.47557919],"[22, 58, 10]","[1956, 12435, 609]","[461, 4786, 83]",1492400.0
12,13,280.0,"[100.0, 280.0, 100.0]",0.38561054146875434,[ 306406.50881346 1454411.54420457 1254041.59452734],"[22, 58, 10]","[1746, 12228, 599]","[446, 4735, 78]",1472520.0
12,14,280.0,"[220.0, 280.0, 220.0]",0.38761613491167707,[1033077.48211664 1487937.01124412  679448.52129442],"[22, 58, 10]","[2049, 12415, 361]","[495, 4765, 33]",1482040.0
12,15,280.0,"[220.0, 280.0, 100.0]",0.38861179364350146,[1057071.50771536 1482381.831951    535048.43549591],"[10, 56, 24]","[605, 11388, 1731]","[150, 4354, 240]",1328320.0
